Voronoi Tesselation Data: 
NumbCells 400 	 rng 2031 
ratio pressure to tension	3.333333
Global:
LX	750.000000
LY	750.000000
A0	1406.250000
SEED	89542
TIMEINTERVAL	1.000000
MINAREA	14.062500
MINLENGTH	0.625000
NEWEDGELENGTH	1.250000
K	1.333333
GAMMA	10.000000
TOTALTIME	100.000000
CURRENTTIME	0.000000
VERBOSEON	1
INITIALSTEPSIZE	0.000100
error_tolerance_absolute_mechanical	0.010000
TISSUE_ALPHA	4.00
ALPHAM	0.400000
TISSUE_EXT_STRESS_X	0.000000
TISSUE_EXT_STRESS_Y	0.000000
equilibriumtolerance	1.000000e-02
NUCLEATIONTHRESHOLD	2.000000
NUCLEATIONBASECRITERIA	1
endGlobal
Vertices
id	x	y
794	 916	 1884	 0 	 0 
795	 1884	 1883	 0 	 0 
796	 1883	 1811	 0 	 0 
797	 1811	 1812	 0 	 0 
798	 317	 1821	 0 	 0 
799	 1821	 2907	 0 	 0 
800	 2907	 2906	 0 	 0 
801	 6822	 6386	 0 	 0 
802	 6386	 6385	 0 	 0 
803	 6396	 6823	 0 	 0 
804	 6823	 6822	 0 	 0 
805	 6406	 5137	 0 	 0 
806	 4100	 5104	 0 	 0 
807	 1819	 1813	 0 	 0 
808	 1811	 1814	 0 	 0 
809	 1814	 1815	 0 	 0 
810	 855	 1810	 0 	 0 
811	 4281	 4274	 0 	 0 
812	 4274	 4286	 0 	 0 
813	 5242	 5240	 0 	 0 
814	 4015	 4013	 0 	 0 
815	 4013	 4012	 0 	 0 
816	 4012	 4014	 0 	 0 
817	 4014	 4015	 0 	 0 
818	 5265	 3207	 0 	 0 
819	 1003	 2110	 0 	 0 
820	 2111	 5269	 0 	 0 
821	 3008	 1935	 0 	 0 
822	 4256	 4252	 0 	 0 
823	 4032	 2920	 0 	 0 
824	 2919	 2921	 0 	 0 
825	 4028	 4032	 0 	 0 
826	 1930	 1916	 0 	 0 
827	 1929	 1931	 0 	 0 
828	 1914	 926	 0 	 0 
829	 320	 927	 1 	 0 
830	 927	 1919	 0 	 0 
831	 5778	 5780	 0 	 0 
832	 5780	 2977	 0 	 0 
833	 2977	 2952	 1 	 0 
834	 2957	 5778	 1 	 0 
835	 6818	 6394	 0 	 0 
836	 6382	 6815	 0 	 0 
837	 6815	 6818	 0 	 0 
838	 6343	 5838	 0 	 0 
839	 5838	 6333	 0 	 0 
840	 2911	 2912	 0 	 0 
841	 2914	 2915	 0 	 0 
842	 2915	 2916	 0 	 0 
843	 4101	 5829	 0 	 0 
844	 5829	 5828	 0 	 0 
845	 5266	 4364	 0 	 0 
846	 4364	 3208	 0 	 0 
847	 1825	 2923	 0 	 0 
848	 1826	 3130	 0 	 0 
849	 1946	 345	 0 	 0 
850	 347	 1945	 0 	 0 
851	 1945	 1947	 0 	 0 
852	 1947	 1946	 0 	 0 
853	 7108	 5119	 0 	 0 
854	 5119	 5120	 0 	 0 
855	 5121	 4140	 0 	 0 
856	 4140	 6386	 0 	 0 
857	 6822	 7109	 0 	 0 
858	 7109	 7108	 0 	 0 
859	 954	 351	 0 	 0 
860	 351	 859	 0 	 0 
861	 859	 858	 0 	 0 
862	 319	 953	 0 	 0 
863	 953	 954	 0 	 0 
864	 1885	 1883	 0 	 0 
865	 1884	 1887	 0 	 0 
866	 1887	 1886	 0 	 0 
867	 3141	 2113	 0 	 0 
868	 4089	 4088	 0 	 0 
869	 4088	 4090	 0 	 0 
870	 5245	 5244	 0 	 0 
871	 5771	 4020	 0 	 0 
872	 4019	 5031	 0 	 0 
873	 5774	 5771	 0 	 0 
874	 921	 920	 0 	 0 
875	 920	 919	 0 	 0 
876	 2933	 2934	 0 	 0 
877	 4088	 3007	 0 	 0 
878	 905	 908	 0 	 0 
879	 908	 877	 0 	 0 
880	 1893	 1894	 0 	 0 
881	 4273	 3126	 0 	 0 
882	 3126	 3125	 0 	 0 
883	 3125	 3123	 0 	 0 
884	 3123	 3124	 0 	 0 
885	 3124	 4272	 0 	 0 
886	 4272	 4273	 0 	 0 
887	 2012	 2013	 0 	 0 
888	 2013	 5268	 0 	 0 
889	 909	 912	 0 	 0 
890	 7015	 7010	 0 	 0 
891	 7009	 7008	 0 	 0 
892	 7007	 7017	 0 	 0 
893	 7017	 7015	 0 	 0 
894	 920	 3065	 0 	 0 
895	 5540	 5541	 0 	 0 
896	 6329	 6327	 0 	 0 
897	 6327	 6325	 0 	 0 
898	 6328	 6330	 0 	 0 
899	 6330	 6329	 0 	 0 
900	 316	 856	 0 	 0 
901	 856	 857	 0 	 0 
902	 1820	 1821	 0 	 0 
903	 3213	 5072	 1 	 0 
904	 5840	 5842	 0 	 0 
905	 4253	 2972	 0 	 0 
906	 2972	 2970	 0 	 0 
907	 2971	 2974	 0 	 0 
908	 2973	 4254	 0 	 0 
909	 4254	 4253	 0 	 0 
910	 5139	 4149	 0 	 0 
911	 4149	 4141	 0 	 0 
912	 4141	 4140	 0 	 0 
913	 5122	 5128	 0 	 0 
914	 5128	 5127	 0 	 0 
915	 5138	 5139	 0 	 0 
916	 5252	 5247	 0 	 0 
917	 5248	 4294	 0 	 0 
918	 4294	 4295	 0 	 0 
919	 4295	 4293	 0 	 0 
920	 4293	 4298	 0 	 0 
921	 4298	 5253	 0 	 0 
922	 5253	 5252	 0 	 0 
923	 5255	 3143	 0 	 0 
924	 3143	 4300	 0 	 0 
925	 4299	 5246	 0 	 0 
926	 5252	 5255	 0 	 0 
927	 5824	 5101	 0 	 0 
928	 5101	 5100	 0 	 0 
929	 5100	 6330	 0 	 0 
930	 3152	 3148	 0 	 0 
931	 3140	 2026	 0 	 0 
932	 4015	 2918	 0 	 0 
933	 2918	 2917	 0 	 0 
934	 2915	 4013	 0 	 0 
935	 4293	 2027	 0 	 0 
936	 4297	 4298	 0 	 0 
937	 4274	 4273	 0 	 0 
938	 4272	 4271	 0 	 0 
939	 3126	 860	 0 	 0 
940	 859	 3125	 0 	 0 
941	 4258	 4087	 0 	 0 
942	 4085	 4086	 0 	 0 
943	 4084	 5101	 0 	 0 
944	 6384	 6383	 0 	 0 
945	 6383	 6808	 0 	 0 
946	 6808	 6813	 0 	 0 
947	 6814	 6815	 0 	 0 
948	 3054	 3050	 0 	 0 
949	 3050	 3051	 0 	 0 
950	 3051	 3052	 0 	 0 
951	 3053	 3054	 0 	 0 
952	 4313	 3144	 0 	 0 
953	 3144	 4305	 0 	 0 
954	 4305	 4307	 0 	 0 
955	 3145	 3146	 0 	 0 
956	 1814	 373	 0 	 0 
957	 373	 371	 0 	 0 
958	 4011	 4010	 0 	 0 
959	 4095	 4094	 0 	 0 
960	 4091	 4092	 0 	 0 
961	 4092	 4097	 0 	 0 
962	 4097	 4096	 0 	 0 
963	 5103	 3022	 0 	 0 
964	 3022	 1948	 0 	 0 
965	 1948	 3018	 0 	 0 
966	 3018	 4099	 0 	 0 
967	 3119	 3118	 0 	 0 
968	 3115	 3114	 0 	 0 
969	 3114	 4264	 0 	 0 
970	 4305	 4304	 0 	 0 
971	 4304	 4306	 0 	 0 
972	 4306	 4308	 0 	 0 
973	 4009	 4006	 0 	 0 
974	 4006	 4008	 0 	 0 
975	 4008	 4007	 0 	 0 
976	 7015	 7011	 0 	 0 
977	 7011	 7019	 0 	 0 
978	 1892	 3037	 1 	 0 
979	 856	 4023	 0 	 0 
980	 3121	 3120	 0 	 0 
981	 3120	 4269	 0 	 0 
982	 3154	 2028	 0 	 0 
983	 2028	 963	 0 	 0 
984	 963	 3149	 0 	 0 
985	 3149	 3147	 0 	 0 
986	 3155	 3154	 0 	 0 
987	 5777	 4018	 0 	 0 
988	 4018	 4017	 0 	 0 
989	 5771	 5777	 0 	 0 
990	 3006	 5100	 0 	 0 
991	 2998	 1932	 0 	 0 
992	 5829	 5827	 0 	 0 
993	 7016	 7017	 0 	 0 
994	 2977	 2978	 0 	 0 
995	 2978	 2922	 1 	 0 
996	 7018	 6825	 0 	 0 
997	 6826	 5877	 0 	 0 
998	 5877	 6403	 0 	 0 
999	 4303	 382	 0 	 0 
1000	 382	 3212	 0 	 0 
1001	 7109	 4304	 0 	 1 
1002	 3144	 4317	 0 	 0 
1003	 4317	 7108	 0 	 1 
1004	 5022	 4014	 0 	 0 
1005	 4012	 4008	 0 	 0 
1006	 4006	 5021	 0 	 0 
1007	 5781	 4060	 0 	 0 
1008	 4053	 4062	 0 	 0 
1009	 5782	 5781	 0 	 0 
1010	 3061	 3066	 0 	 0 
1011	 1963	 1965	 0 	 0 
1012	 1965	 3028	 0 	 0 
1013	 2972	 382	 1 	 0 
1014	 3010	 1824	 0 	 0 
1015	 4032	 4031	 0 	 0 
1016	 5271	 4364	 0 	 0 
1017	 5272	 5271	 0 	 0 
1018	 4317	 4316	 0 	 0 
1019	 5125	 5119	 0 	 0 
1020	 5836	 5837	 0 	 0 
1021	 5837	 5838	 0 	 0 
1022	 3124	 3122	 0 	 0 
1023	 3122	 4279	 0 	 0 
1024	 4279	 4278	 0 	 0 
1025	 4137	 4138	 0 	 0 
1026	 5054	 1965	 0 	 0 
1027	 3051	 5053	 0 	 0 
1028	 5053	 5054	 0 	 0 
1029	 2907	 2908	 0 	 0 
1030	 2909	 2910	 0 	 0 
1031	 5236	 5235	 0 	 0 
1032	 5235	 5237	 0 	 0 
1033	 5237	 5238	 0 	 0 
1034	 5875	 6368	 0 	 0 
1035	 6368	 6827	 0 	 0 
1036	 6828	 7002	 0 	 0 
1037	 7002	 7004	 0 	 0 
1038	 3149	 3150	 0 	 0 
1039	 1942	 1936	 0 	 0 
1040	 1937	 939	 0 	 0 
1041	 939	 1940	 0 	 0 
1042	 1940	 1942	 0 	 0 
1043	 1911	 1912	 0 	 0 
1044	 1912	 1913	 0 	 0 
1045	 5126	 5549	 0 	 0 
1046	 5549	 5547	 0 	 0 
1047	 5547	 5542	 0 	 0 
1048	 6365	 5136	 0 	 0 
1049	 952	 351	 0 	 0 
1050	 954	 2030	 0 	 0 
1051	 6781	 6369	 0 	 0 
1052	 6369	 6383	 0 	 0 
1053	 6371	 6370	 0 	 0 
1054	 6370	 6784	 0 	 0 
1055	 4092	 3018	 0 	 0 
1056	 1948	 1947	 0 	 0 
1057	 1945	 4097	 0 	 0 
1058	 3020	 3054	 0 	 0 
1059	 4047	 2936	 0 	 0 
1060	 4048	 4047	 0 	 0 
1061	 4022	 2918	 0 	 0 
1062	 4268	 3122	 0 	 0 
1063	 3123	 2008	 0 	 0 
1064	 4267	 4268	 0 	 0 
1065	 6392	 6393	 0 	 0 
1066	 6818	 6819	 0 	 0 
1067	 4139	 4135	 0 	 0 
1068	 4135	 3059	 0 	 0 
1069	 4142	 4143	 0 	 0 
1070	 5546	 4710	 0 	 0 
1071	 4710	 4711	 0 	 0 
1072	 5547	 5546	 0 	 0 
1073	 3055	 4054	 0 	 0 
1074	 4270	 4277	 0 	 0 
1075	 4277	 4279	 0 	 0 
1076	 4268	 5235	 0 	 0 
1077	 3021	 1946	 0 	 0 
1078	 3022	 3021	 0 	 0 
1079	 5254	 5253	 0 	 0 
1080	 346	 338	 0 	 0 
1081	 6812	 5237	 0 	 1 
1082	 2926	 3211	 0 	 0 
1083	 3211	 4361	 0 	 0 
1084	 1938	 1939	 0 	 0 
1085	 1939	 940	 0 	 0 
1086	 940	 1962	 0 	 0 
1087	 1962	 1961	 0 	 0 
1088	 6368	 6370	 0 	 0 
1089	 914	 1887	 0 	 0 
1090	 5773	 5772	 0 	 0 
1091	 5776	 5777	 0 	 0 
1092	 1962	 3050	 0 	 0 
1093	 4287	 6329	 0 	 0 
1094	 3157	 3154	 0 	 0 
1095	 4147	 344	 0 	 0 
1096	 344	 350	 0 	 0 
1097	 348	 1967	 0 	 0 
1098	 4710	 4709	 0 	 0 
1099	 4709	 4708	 0 	 0 
1100	 5545	 4702	 0 	 0 
1101	 4702	 4719	 0 	 0 
1102	 4720	 4709	 0 	 0 
1103	 5546	 5545	 0 	 0 
1104	 3021	 3072	 0 	 0 
1105	 6783	 6377	 0 	 0 
1106	 3114	 6782	 0 	 1 
1107	 7013	 7012	 0 	 0 
1108	 7012	 7011	 0 	 0 
1109	 6374	 6785	 0 	 0 
1110	 314	 313	 0 	 0 
1111	 318	 344	 0 	 0 
1112	 908	 907	 0 	 0 
1113	 2014	 959	 0 	 0 
1114	 958	 4024	 0 	 0 
1115	 6375	 6376	 0 	 0 
1116	 340	 349	 0 	 0 
1117	 3128	 2010	 0 	 0 
1118	 2011	 5026	 0 	 0 
1119	 3004	 939	 0 	 0 
1120	 1966	 940	 0 	 0 
1121	 1939	 1940	 0 	 0 
1122	 5779	 5061	 0 	 0 
1123	 5057	 5056	 0 	 0 
1124	 5781	 5779	 0 	 0 
1125	 5273	 5270	 0 	 0 
1126	 5270	 5271	 0 	 0 
1127	 3138	 4289	 0 	 0 
1128	 4289	 5548	 0 	 1 
1129	 5548	 5549	 0 	 0 
1130	 1841	 906	 0 	 0 
1131	 5536	 5538	 0 	 0 
1132	 4253	 4255	 0 	 0 
1133	 6364	 4148	 0 	 0 
1134	 4148	 3077	 0 	 0 
1135	 5129	 6358	 0 	 0 
1136	 1912	 1917	 0 	 0 
1137	 6327	 3127	 0 	 0 
1138	 3127	 3120	 0 	 0 
1139	 3127	 4275	 0 	 0 
1140	 4275	 4277	 0 	 0 
1141	 3023	 1950	 0 	 0 
1142	 1950	 4056	 0 	 0 
1143	 4057	 4108	 0 	 0 
1144	 4108	 4107	 0 	 0 
1145	 5783	 5780	 0 	 0 
1146	 5778	 5779	 0 	 0 
1147	 5053	 5051	 0 	 0 
1148	 5055	 5054	 0 	 0 
1149	 953	 955	 0 	 0 
1150	 955	 956	 0 	 0 
1151	 1941	 1942	 0 	 0 
1152	 6363	 4149	 0 	 0 
1153	 5139	 5141	 0 	 0 
1154	 5141	 4148	 0 	 0 
1155	 5020	 4021	 0 	 0 
1156	 5837	 6372	 0 	 0 
1157	 5108	 5105	 0 	 0 
1158	 5105	 5106	 0 	 0 
1159	 5060	 5058	 0 	 0 
1160	 4112	 4111	 0 	 0 
1161	 904	 903	 0 	 0 
1162	 1840	 1881	 0 	 0 
1163	 3143	 5270	 0 	 0 
1164	 4108	 4110	 0 	 0 
1165	 963	 2112	 0 	 0 
1166	 2924	 927	 1 	 0 
1167	 3210	 3211	 0 	 0 
1168	 372	 373	 0 	 0 
1169	 5255	 5257	 0 	 0 
1170	 3000	 4052	 0 	 0 
1171	 5105	 5102	 0 	 0 
1172	 6181	 6184	 0 	 0 
1173	 6390	 4141	 0 	 0 
1174	 2028	 4018	 0 	 0 
1175	 4047	 4046	 0 	 0 
1176	 4295	 4289	 0 	 0 
1177	 7003	 7005	 0 	 0 
1178	 7002	 7012	 0 	 0 
1179	 4029	 4027	 0 	 0 
1180	 5548	 5545	 0 	 0 
1181	 5128	 6357	 0 	 0 
1182	 5140	 5141	 0 	 0 
1183	 4254	 4259	 0 	 0 
1184	 4276	 4275	 0 	 0 
1185	 1502	 332	 0 	 0 
1186	 918	 1889	 0 	 0 
1187	 4707	 1955	 1 	 0 
1188	 955	 352	 0 	 0 
1189	 315	 1809	 0 	 0 
1190	 2978	 2976	 0 	 0 
1191	 4135	 4136	 0 	 0 
1192	 4294	 4702	 0 	 1 
1193	 5877	 5874	 0 	 0 
1194	 5113	 6182	 1 	 0 
1195	 957	 2013	 0 	 0 
1196	 3029	 1950	 0 	 0 
1197	 6185	 4129	 1 	 0 
1198	 6808	 5232	 0 	 1 
1199	 6823	 4306	 0 	 1 
1200	 5234	 6369	 0 	 1 
Cells
id	A0	EdgeNumb	EdgeList	Potential	TCJStrength	ThetaAn	AnStrength	CellPressureType
1	1457.553853	6	1,2,3,4,5,6,	ani	100.000000	1.570000	25.000000	quadratic
2	1312.583796	8	7,8,9,10,11,12,13,14,	ani	100.000000	1.570000	25.000000	quadratic
3	1693.044930	6	15,16,17,18,19,20,	ani	100.000000	1.570000	25.000000	quadratic
4	1446.332109	7	21,22,23,24,25,26,27,	ani	100.000000	1.570000	25.000000	quadratic
5	1153.072493	6	28,29,30,31,32,33,	ani	100.000000	1.570000	25.000000	quadratic
6	1050.350668	7	34,35,36,37,38,39,40,	ani	100.000000	1.570000	25.000000	quadratic
7	1630.866654	8	41,42,43,44,45,46,47,48,	ani	100.000000	1.570000	25.000000	quadratic
8	1583.020688	6	49,50,51,52,53,54,	ani	100.000000	1.570000	25.000000	quadratic
9	1297.303723	6	5,55,56,57,58,59,	ani	100.000000	1.570000	25.000000	quadratic
10	1151.781253	7	60,61,62,63,64,65,66,	ani	100.000000	1.570000	25.000000	quadratic
11	1137.511762	5	67,68,69,70,71,	ani	100.000000	1.570000	25.000000	quadratic
12	1734.217574	5	72,73,74,75,76,	ani	100.000000	1.570000	25.000000	quadratic
13	1218.959951	6	77,78,79,80,81,82,	ani	100.000000	1.570000	25.000000	quadratic
14	1282.174429	6	83,84,85,86,87,88,	ani	100.000000	1.570000	25.000000	quadratic
15	1408.625590	5	89,90,91,92,93,	ani	100.000000	1.570000	25.000000	quadratic
16	1272.657957	4	94,95,96,97,	ani	100.000000	1.570000	25.000000	quadratic
17	1406.946362	6	98,99,100,101,102,103,	ani	100.000000	1.570000	25.000000	quadratic
18	1492.629798	6	104,105,106,107,108,109,	ani	100.000000	1.570000	25.000000	quadratic
19	762.406904	5	110,111,112,113,114,	ani	100.000000	1.570000	25.000000	quadratic
20	1148.866318	6	115,116,117,83,118,119,	ani	100.000000	1.570000	25.000000	quadratic
21	1038.722380	5	120,121,122,123,124,	ani	100.000000	1.570000	25.000000	quadratic
22	1638.904642	6	125,45,126,127,128,129,	ani	100.000000	1.570000	25.000000	quadratic
23	1192.789106	7	130,131,132,133,134,135,136,	ani	100.000000	1.570000	25.000000	quadratic
24	1668.949752	6	137,138,139,140,141,111,	ani	100.000000	1.570000	25.000000	quadratic
25	971.647128	5	142,143,144,145,146,	ani	100.000000	1.570000	25.000000	quadratic
26	1470.918925	5	147,148,149,72,150,	ani	100.000000	1.570000	25.000000	quadratic
27	1061.210951	5	151,152,153,154,155,	ani	100.000000	1.570000	25.000000	quadratic
28	1388.635198	6	156,157,158,159,160,161,	ani	100.000000	1.570000	25.000000	quadratic
29	1650.196597	7	162,163,164,165,166,167,168,	ani	100.000000	1.570000	25.000000	quadratic
30	1141.086113	6	169,170,171,101,172,173,	ani	100.000000	1.570000	25.000000	quadratic
31	1886.739528	6	174,175,176,177,178,179,	ani	100.000000	1.570000	25.000000	quadratic
32	1368.047377	6	180,181,84,117,182,113,	ani	100.000000	1.570000	25.000000	quadratic
33	1046.110094	7	30,183,184,127,185,186,187,	ani	100.000000	1.570000	25.000000	quadratic
34	1330.614615	8	188,189,190,191,192,193,194,195,	ani	100.000000	1.570000	25.000000	quadratic
35	1334.178122	5	196,197,198,199,62,	ani	100.000000	1.570000	25.000000	quadratic
36	1402.258751	7	200,201,202,203,204,205,206,	ani	100.000000	1.570000	25.000000	quadratic
37	1473.489694	6	207,166,208,209,210,211,	ani	100.000000	1.570000	25.000000	quadratic
38	1279.000285	10	212,213,214,215,150,76,216,217,218,18,	ani	100.000000	1.570000	25.000000	quadratic
39	1751.780805	5	219,220,221,222,223,	ani	100.000000	1.570000	25.000000	quadratic
40	1309.777490	8	224,225,226,227,228,152,229,230,	ani	100.000000	1.570000	25.000000	quadratic
41	1579.905406	7	231,232,233,234,235,236,237,	ani	100.000000	1.570000	25.000000	quadratic
42	1473.593581	5	65,238,239,240,241,	ani	100.000000	1.570000	25.000000	quadratic
43	874.301129	8	242,243,244,245,246,247,248,20,	ani	100.000000	1.570000	25.000000	quadratic
44	1555.921290	5	249,250,251,252,253,	ani	100.000000	1.570000	25.000000	quadratic
45	1033.241742	6	254,255,256,257,258,259,	ani	100.000000	1.570000	25.000000	quadratic
46	1270.799243	5	135,260,261,262,263,	ani	100.000000	1.570000	25.000000	quadratic
47	1247.319901	6	264,265,266,267,268,269,	ani	100.000000	1.570000	25.000000	quadratic
48	1484.907661	5	270,271,272,7,273,	ani	100.000000	1.570000	25.000000	quadratic
49	1663.287743	7	274,211,275,276,277,278,279,	ani	100.000000	1.570000	25.000000	quadratic
50	1608.161281	6	280,281,282,276,283,177,	ani	100.000000	1.570000	25.000000	quadratic
51	1603.004062	6	284,285,286,287,288,289,	ani	100.000000	1.570000	25.000000	quadratic
52	1392.060648	5	186,290,291,292,293,	ani	100.000000	1.570000	25.000000	quadratic
53	973.087317	5	294,295,296,297,298,	ani	100.000000	1.570000	25.000000	quadratic
54	1368.606198	5	299,300,301,302,303,	ani	100.000000	1.570000	25.000000	quadratic
55	1345.350691	6	304,39,305,306,294,307,	ani	100.000000	1.570000	25.000000	quadratic
56	1361.451081	8	308,309,310,311,312,313,314,315,	ani	100.000000	1.570000	25.000000	quadratic
57	1386.608006	6	316,317,318,319,320,321,	ani	100.000000	1.570000	25.000000	quadratic
58	1322.585891	6	322,323,324,325,326,327,	ani	100.000000	1.570000	25.000000	quadratic
59	1432.878611	6	328,329,330,331,332,333,	ani	100.000000	1.570000	25.000000	quadratic
60	1184.597405	6	334,220,335,336,337,289,	ani	100.000000	1.570000	25.000000	quadratic
61	1435.225286	8	338,339,340,94,341,342,343,344,	ani	100.000000	1.570000	25.000000	quadratic
62	1637.196863	6	345,346,347,348,349,350,	ani	100.000000	1.570000	25.000000	quadratic
63	1733.159558	7	351,352,353,354,324,355,356,	ani	100.000000	1.570000	25.000000	quadratic
64	1566.167282	6	357,358,359,360,361,362,	ani	100.000000	1.570000	25.000000	quadratic
65	1217.519853	5	363,160,364,365,366,	ani	100.000000	1.570000	25.000000	quadratic
66	1646.068996	7	367,368,369,370,371,372,373,	ani	100.000000	1.570000	25.000000	quadratic
67	1464.803367	6	374,278,375,376,377,378,	ani	100.000000	1.570000	25.000000	quadratic
68	957.825236	6	379,380,381,382,338,383,	ani	100.000000	1.570000	25.000000	quadratic
69	1357.554664	6	258,384,385,386,387,388,	ani	100.000000	1.570000	25.000000	quadratic
70	1705.716799	6	389,390,391,10,392,393,	ani	100.000000	1.570000	25.000000	quadratic
71	1268.332579	6	394,395,396,397,398,399,	ani	100.000000	1.570000	25.000000	quadratic
72	1271.404214	5	282,400,401,375,277,	ani	100.000000	1.570000	25.000000	quadratic
73	1105.221561	6	402,403,291,404,405,406,	ani	100.000000	1.570000	25.000000	quadratic
74	1284.207365	6	178,283,275,210,407,408,	ani	100.000000	1.570000	25.000000	quadratic
75	1330.510021	6	409,410,411,331,412,413,	ani	100.000000	1.570000	25.000000	quadratic
76	1278.377831	6	414,415,193,416,15,248,	ani	100.000000	1.570000	25.000000	quadratic
77	1268.676463	6	417,418,419,420,421,422,	ani	100.000000	1.570000	25.000000	quadratic
78	1103.740413	7	423,424,425,426,427,428,429,	ani	100.000000	1.570000	25.000000	quadratic
79	924.944064	5	430,417,431,432,433,	ani	100.000000	1.570000	25.000000	quadratic
80	1529.854351	5	144,434,12,435,436,	ani	100.000000	1.570000	25.000000	quadratic
81	1335.141044	7	437,438,439,440,441,442,3,	ani	100.000000	1.570000	25.000000	quadratic
82	1405.931497	6	443,444,445,446,447,448,	ani	100.000000	1.570000	25.000000	quadratic
83	1393.645189	8	449,371,450,451,452,453,454,455,	ani	100.000000	1.570000	25.000000	quadratic
84	1214.553738	5	118,88,456,457,458,	ani	100.000000	1.570000	25.000000	quadratic
85	1382.379879	6	459,460,122,461,462,463,	ani	100.000000	1.570000	25.000000	quadratic
86	1468.970322	7	464,465,302,466,467,188,468,	ani	100.000000	1.570000	25.000000	quadratic
87	1184.928406	6	469,470,471,472,473,232,	ani	100.000000	1.570000	25.000000	quadratic
88	1508.461678	6	474,475,476,120,477,478,	ani	100.000000	1.570000	25.000000	quadratic
89	1533.214611	6	479,480,481,482,414,247,	ani	100.000000	1.570000	25.000000	quadratic
90	1408.864504	6	483,484,214,485,486,487,	ani	100.000000	1.570000	25.000000	quadratic
91	1286.545508	5	424,488,489,490,491,	ani	100.000000	1.570000	25.000000	quadratic
92	1451.418551	5	492,493,249,494,495,	ani	100.000000	1.570000	25.000000	quadratic
93	1480.676474	7	496,497,498,499,500,501,154,	ani	100.000000	1.570000	25.000000	quadratic
94	1336.080804	6	397,502,503,504,505,506,	ani	100.000000	1.570000	25.000000	quadratic
95	1262.861977	7	507,508,509,510,511,512,513,	ani	100.000000	1.570000	25.000000	quadratic
96	1401.935384	5	514,109,515,516,517,	ani	100.000000	1.570000	25.000000	quadratic
97	1371.825474	7	518,519,520,521,522,523,470,	ani	100.000000	1.570000	25.000000	quadratic
98	1396.603011	5	190,524,525,526,527,	ani	100.000000	1.570000	25.000000	quadratic
99	1542.270512	5	528,529,530,531,532,	ani	100.000000	1.570000	25.000000	quadratic
100	1476.429575	6	533,534,535,536,537,538,	ani	100.000000	1.570000	25.000000	quadratic
101	962.493586	6	319,539,540,359,541,542,	ani	100.000000	1.570000	25.000000	quadratic
102	1652.310330	7	543,544,545,546,161,363,547,	ani	100.000000	1.570000	25.000000	quadratic
103	1258.839570	5	548,549,541,358,550,	ani	100.000000	1.570000	25.000000	quadratic
104	1345.093611	7	551,552,553,554,439,555,556,	ani	100.000000	1.570000	25.000000	quadratic
105	1618.484067	7	557,383,344,558,559,560,561,	ani	100.000000	1.570000	25.000000	quadratic
106	1460.662099	6	123,460,562,563,564,565,	ani	100.000000	1.570000	25.000000	quadratic
107	1085.917538	5	510,566,567,568,569,	ani	100.000000	1.570000	25.000000	quadratic
108	1281.778606	7	570,571,572,573,50,574,575,	ani	100.000000	1.570000	25.000000	quadratic
109	1348.980615	6	576,577,321,578,303,465,	ani	100.000000	1.570000	25.000000	quadratic
110	1346.221600	6	579,580,581,252,582,583,	ani	100.000000	1.570000	25.000000	quadratic
111	1402.130745	8	584,585,399,586,587,588,589,78,	ani	100.000000	1.570000	25.000000	quadratic
112	1247.742063	5	590,591,206,592,593,	ani	100.000000	1.570000	25.000000	quadratic
113	1201.023480	7	594,595,390,596,597,598,599,	ani	100.000000	1.570000	25.000000	quadratic
114	1380.535518	6	600,601,147,215,484,602,	ani	100.000000	1.570000	25.000000	quadratic
115	1509.717525	6	462,603,604,605,606,607,	ani	100.000000	1.570000	25.000000	quadratic
116	1521.909454	6	608,609,610,611,612,613,	ani	100.000000	1.570000	25.000000	quadratic
117	1268.840224	6	614,588,615,372,449,616,	ani	100.000000	1.570000	25.000000	quadratic
118	1887.742205	5	216,75,617,618,619,	ani	100.000000	1.570000	25.000000	quadratic
119	1150.577486	7	620,621,129,622,623,624,625,	ani	100.000000	1.570000	25.000000	quadratic
120	1557.033751	8	626,627,628,629,630,631,328,632,	ani	100.000000	1.570000	25.000000	quadratic
121	1261.034712	5	229,151,633,634,635,	ani	100.000000	1.570000	25.000000	quadratic
122	1486.045538	8	636,637,638,639,640,641,431,422,	ani	100.000000	1.570000	25.000000	quadratic
123	1555.703507	7	642,643,644,314,645,646,647,	ani	100.000000	1.570000	25.000000	quadratic
124	1592.733258	4	571,648,533,649,	ani	100.000000	1.570000	25.000000	quadratic
125	1351.129933	6	624,650,413,651,652,653,	ani	100.000000	1.570000	25.000000	quadratic
126	1153.085821	5	654,583,655,656,657,	ani	100.000000	1.570000	25.000000	quadratic
127	1287.714403	5	658,659,660,453,661,	ani	100.000000	1.570000	25.000000	quadratic
128	1376.911043	5	662,663,664,665,666,	ani	100.000000	1.570000	25.000000	quadratic
129	1410.755596	5	667,668,669,643,670,	ani	100.000000	1.570000	25.000000	quadratic
130	1433.203711	5	671,386,672,673,674,	ani	100.000000	1.570000	25.000000	quadratic
131	1718.343210	5	675,676,677,678,133,	ani	100.000000	1.570000	25.000000	quadratic
132	1663.715157	7	679,680,429,681,682,683,532,	ani	100.000000	1.570000	25.000000	quadratic
