write testing
INTEGRATORNAME	RK4_Adaptive
CURRENTTIME	0
Global:
LX	375
LY	375
A0	2812.5
SEED	89542
TIMEINTERVAL	0.1
MINAREA	28.125
MINLENGTH	0.883883
NEWEDGELENGTH	1.76777
K	0.848528
GAMMA	1
TOTALTIME	10
VERBOSEON	1
INITIALSTEPSIZE	0.0001
error_tolerance_absolute_mechanical	0.01
TISSUE_ALPHA	100
ALPHAM	0.282843
TISSUE_EXT_STRESS_X	0
TISSUE_EXT_STRESS_Y	0
equilibriumtolerance	1e-11
NUCLEATIONTHRESHOLD	1
NUCLEATIONBASECRITERIA	0
PuLLINGDIR_X	0
PuLLINGDIR_Y	1
C4	0
NUMBER_OF_CELLS	50
endGlobal
Vertices
id	x	y	Angles(theta1)	Angles(theta2)	Angles(theta3)	PsiAngle1	PsiAngle2	PsiAngle3
86	64	175	0	0	1	1.52588	17	26
87	175	856	1	0	1	33.7364	17	48
88	869	189	1	0	1	47.1454	18	39
89	189	580	1	0	1	22.2668	18	49
90	582	754	0	0	1	24.3545	18	22
91	754	868	0	0	1	53.6249	18	32
92	868	869	0	0	1	6.52006	18	30
93	873	885	0	0	1	46.9343	19	41
95	885	866	0	0	1	53.0621	19	24
96	866	867	0	0	1	20.8381	19	30
97	867	872	0	0	1	56.5486	19	32
98	843	579	0	1	1	32.7161	20	45
99	641	850	0	1	1	36.8901	20	50
100	837	801	0	0	1	56.6116	21	38
101	627	836	0	0	1	47.3086	21	29
102	836	837	0	0	1	5.03142	21	35
103	871	754	0	0	1	43.2397	22	32
104	895	874	0	0	1	41.3501	22	25
105	879	877	0	0	1	50.6083	23	38
106	877	878	0	0	1	55.5979	23	35
107	878	880	0	0	1	55.7176	23	45
108	886	852	0	0	1	32.3207	24	33
109	852	854	0	0	1	44.4344	24	48
110	854	865	0	0	1	21.3848	24	26
111	865	866	0	0	1	34.805	24	30
112	895	732	0	0	1	54.6144	25	47
113	732	733	0	0	1	20.1975	25	46
114	854	175	1	0	1	50.836	26	48
115	64	892	0	0	1	46.6813	26	37
116	173	865	1	0	1	34.8854	26	30
117	194	195	0	0	1	11.3638	27	42
118	192	193	0	0	1	38.4036	27	49
119	193	196	0	0	1	58.3533	27	39
120	763	636	0	0	1	37.5132	28	37
121	637	635	0	0	1	72.4883	28	44
122	466	465	0	0	1	57.5312	29	44
123	465	838	0	0	1	38.7951	29	31
124	838	836	0	0	1	48.4232	29	35
125	172	869	1	0	1	53.3208	30	39
126	868	867	0	0	1	24.6656	30	32
127	465	631	0	0	1	18.1291	31	44
128	631	205	0	1	1	35.8156	31	40
129	205	204	0	0	1	34.174	31	34
130	204	839	0	0	1	45.3979	31	46
131	839	838	0	1	1	24.3484	31	35
132	886	813	0	0	1	30.0243	33	41
133	804	805	0	0	1	25.9257	33	38
134	853	852	0	0	1	32.2334	33	48
135	883	72	0	0	1	42.2783	34	49
136	73	204	0	0	1	8.04888	34	46
137	205	78	0	0	1	63.1455	34	40
138	78	883	0	0	1	10.2862	34	50
139	877	837	0	0	1	14.027	35	38
140	839	71	0	0	1	33.8289	35	46
141	71	841	0	0	1	27.7494	35	47
142	841	878	0	1	1	4.16524	35	45
143	817	759	0	0	1	19.8884	36	42
144	815	817	0	0	1	43.7087	36	43
145	193	189	0	0	1	35.4695	39	49
146	631	630	0	0	1	45.2196	40	44
147	634	78	0	1	1	30.0799	40	50
148	817	818	0	0	1	38.8393	42	43
149	841	578	0	0	1	54.4685	45	47
150	732	71	0	0	1	24.8936	46	47
151	882	883	0	0	1	16.3268	50	49
152	885	886	0	0	1	12.5495	24	41
153	888	889	0	0	1	26.5683	3	16
154	891	892	0	0	1	17.3978	6	26
155	894	895	0	0	1	12.4566	22	47
Cells
id	A0	EdgeNumb	Type	xflag	yflag	Area	Pressure	Perimeter	Centerx	Centery	EdgeList	CWVertices	dEnergy
1	2748.27	8	0	0	0	2750.47	199.457	-0.000679868	151.342	123.644	1,2,3,4,5,6,7,8,	761,755,756,628,627,466,635,762,	quadratic
2	2572.61	6	0	0	0	2555.52	191.442	0.00563883	235.128	141.758	9,10,11,12,13,14,	813,804,801,629,760,812,	quadratic
3	2894.22	5	0	0	0	2848.21	208.963	0.0134864	97.1971	224.487	15,16,17,18,153,	889,888,197,194,759,	quadratic
4	3131.85	7	0	0	0	3131.76	213.565	2.44764e-05	191.229	284.202	19,20,21,22,23,24,25,	876,819,818,583,584,733,875,	quadratic
5	2770.02	6	0	0	0	2740.29	204.56	0.00910893	290.292	60.7991	26,27,28,29,30,31,	879,805,806,844,843,880,	quadratic
6	2713.32	6	0	0	0	2680.84	206.957	0.0101577	84.9204	128.227	8,32,33,34,35,154,	761,762,763,892,891,764,	quadratic
7	2748.35	5	0	0	0	2710.54	205.881	0.0116736	332.82	66.4629	28,36,37,38,39,	844,806,853,856,851,	quadratic
8	2806.44	5	0	1	0	2789.43	209.158	0.00514284	369.086	331.614	40,41,42,43,45,	882,580,581,577,641,	quadratic
9	2721.82	6	0	0	0	2703.12	195.173	0.00582814	189.157	163.604	5,10,46,47,48,49,	628,756,815,816,760,629,	quadratic
10	2839.51	6	0	0	0	2829.55	219.947	0.00297476	122.775	300.833	21,50,51,52,53,54,	584,583,195,192,72,73,	quadratic
11	2963.92	6	0	0	0	2943.78	214.303	0.00576742	223.374	210.908	9,24,48,55,56,57,	812,760,816,819,876,870,	quadratic
12	3061.87	7	0	0	0	3056.74	210.507	0.00141999	257.168	244.515	25,57,58,59,60,61,62,	876,875,874,871,872,873,870,	quadratic
13	2772.67	6	0	0	0	2747.52	200.033	0.00769883	46.8948	36.2916	63,64,65,66,67,68,	637,630,634,49,65,636,	quadratic
14	2592.52	7	0	0	0	2579.81	190.584	0.00416129	55.1111	183.816	17,35,69,71,72,73,74,	197,888,764,891,173,172,196,	quadratic
15	2948.58	6	0	0	0	2936.06	206.019	0.003602	315.807	333.133	41,76,77,78,79,80,	577,581,582,894,578,579,	quadratic
16	2940.18	5	0	0	0	2893.64	210.393	0.0134319	107.635	164.97	7,34,69,82,153,	755,761,764,888,889,	quadratic
17	2517.03	7	0	1	0	2503.09	197.188	0.00469895	4.79682	61.8668	38,64,83,84,85,86,87,	851,856,175,64,65,49,850,	quadratic
18	2792.23	7	0	1	0	2788.58	204.47	0.00110922	353.022	275.7	42,77,88,89,90,91,92,	581,580,189,869,868,754,582,	quadratic
19	2487.33	5	0	0	0	2451.98	197.306	0.0120584	309.066	199.876	59,93,95,96,97,	873,872,867,866,885,	quadratic
20	2543.77	7	0	0	1	2544.63	188.605	-0.000284801	336.019	12.0236	27,37,40,78,83,98,99,	843,844,851,850,641,577,579,	quadratic
21	2598.13	6	0	0	0	2582.57	199.98	0.00508337	193.123	100.277	4,11,47,100,101,102,	627,628,629,801,837,836,	quadratic
22	2983.51	6	0	0	0	2967.14	207.619	0.00465733	290.988	289.205	61,76,90,103,104,155,	871,874,895,894,582,754,	quadratic
23	2796.77	4	0	0	0	2743.89	210.048	0.0160454	248.154	36.7005	31,105,106,107,	879,880,878,877,	quadratic
24	2667.99	6	0	0	0	2643.16	198.556	0.00789611	332.249	162.17	95,108,109,110,111,152,	885,866,865,854,852,886,	quadratic
25	2563.58	5	0	0	0	2543.51	197.741	0.00664217	236.648	301.95	19,62,104,112,113,	875,733,732,895,874,	quadratic
26	3039.19	7	0	1	0	3025.6	210.001	0.00379532	18.6644	142.7	74,86,110,114,115,116,154,	173,891,892,64,175,854,865,	quadratic
27	2723.76	6	0	0	0	2701.72	209.687	0.00686804	68.3214	258.576	16,53,71,117,118,119,	194,197,196,193,192,195,	quadratic
28	2966	5	0	0	0	2922.82	219.798	0.0123541	96.7568	85.5511	1,33,68,120,121,	762,635,637,636,763,	quadratic
29	2912.71	5	0	0	0	2884.23	210.289	0.00829679	164.751	53.5228	3,101,122,123,124,	466,627,836,838,465,	quadratic
30	3005.51	7	0	1	0	2994.14	206.904	0.00320934	374.314	199.96	73,92,96,111,116,125,126,	172,173,865,866,867,868,869,	quadratic
31	2725.16	6	0	0	1	2715.05	196.66	0.00314982	147.779	372.064	123,127,128,129,130,131,	465,838,839,204,205,631,	quadratic
32	2934.09	5	0	0	0	2899.72	210.49	0.00994006	318.721	241.943	60,91,97,103,126,	872,871,754,868,867,	quadratic
33	2832.09	7	0	0	0	2820.85	196.131	0.00336647	290.095	122.586	13,29,36,108,132,133,134,	804,813,886,852,853,806,805,	quadratic
34	3098.38	6	0	0	0	3084.36	231.269	0.00383917	98.2869	333.124	51,129,135,136,137,138,	73,72,883,78,205,204,	quadratic
35	2975.5	8	0	0	1	2985.77	213.172	-0.00292945	204.218	16.6918	102,106,124,131,139,140,141,142,	836,837,877,878,841,71,839,838,	quadratic
36	2833.4	6	0	0	0	2797.68	202.954	0.0106993	143.704	196.679	6,18,46,82,143,144,	756,755,889,759,817,815,	quadratic
37	2540.57	5	0	0	0	2502.53	193.798	0.0127048	43.1422	94.1749	32,63,85,115,120,	892,763,636,65,64,	quadratic
38	3117.92	6	0	0	0	3092.06	216.66	0.00703812	237.318	86.7503	12,30,100,105,133,139,	801,804,805,879,877,837,	quadratic
39	3021.19	5	0	1	0	2991.95	214.242	0.00821175	23.4435	244.183	72,88,119,125,145,	196,172,869,189,193,	quadratic
40	3241.8	5	0	0	1	3203.77	220.586	0.00995338	86.1737	1.96196	66,128,137,146,147,	634,630,631,205,78,	quadratic
41	2570.56	6	0	0	0	2550.23	193.588	0.0067107	267.012	177.718	14,56,58,93,132,152,	813,812,870,873,885,886,	quadratic
42	2738	6	0	0	0	2716.24	203.373	0.00674325	136.439	260.417	15,22,54,117,143,148,	759,194,195,583,818,817,	quadratic
43	2704.68	5	0	0	0	2668.94	201.686	0.0112113	181.282	229.225	23,49,55,144,148,	818,819,816,815,817,	quadratic
44	2857.76	6	0	0	0	2829.92	217.768	0.00826594	116.05	50.9105	2,67,121,122,127,146,	635,466,465,631,630,637,	quadratic
45	2646.9	6	0	0	1	2629.45	204.726	0.005591	279.415	0.0998174	26,79,98,107,142,149,	880,843,579,578,841,878,	quadratic
46	2690.84	7	0	0	0	2702.51	196.977	-0.00368112	183.665	336.949	20,50,113,130,136,140,150,	733,584,73,204,839,71,732,	quadratic
47	2446.56	6	0	0	0	2437.42	196.021	0.00316952	247.757	341.963	80,112,141,149,150,155,	578,894,895,732,71,841,	quadratic
48	3001.33	5	0	1	0	2959.31	209.272	0.0118798	348.993	114.216	39,87,109,114,134,	856,853,852,854,175,	quadratic
49	3200.48	7	0	1	0	3200.95	216.851	-0.000123543	38.7106	303.494	43,52,89,118,135,145,151,	580,882,883,72,192,193,189,	quadratic
50	3000.65	7	0	1	1	3000.65	218.772	-1.36002e-06	19.7013	368.624	45,65,84,99,138,147,151,	882,641,850,49,634,78,883,	quadratic
End

INTEGRATORNAME	RK4_Adaptive
CURRENTTIME	4.9
Global:
LX	374.541
LY	373.737
A0	2812.5
SEED	89542
TIMEINTERVAL	0.1
MINAREA	28.125
MINLENGTH	0.883883
NEWEDGELENGTH	1.76777
K	0.848528
GAMMA	1
TOTALTIME	10
VERBOSEON	1
INITIALSTEPSIZE	0.0001
error_tolerance_absolute_mechanical	0.01
TISSUE_ALPHA	100
ALPHAM	0.282843
TISSUE_EXT_STRESS_X	0
TISSUE_EXT_STRESS_Y	0
equilibriumtolerance	1e-11
NUCLEATIONTHRESHOLD	1
NUCLEATIONBASECRITERIA	0
PuLLINGDIR_X	0
PuLLINGDIR_Y	1
C4	0
NUMBER_OF_CELLS	50
endGlobal
Vertices
id	x	y	Angles(theta1)	Angles(theta2)	Angles(theta3)	PsiAngle1	PsiAngle2	PsiAngle3
49	10.0643	28.4811	2.4158	1.61196	2.25542	1.30169	0.173983	1.03392
64	11.761	102.715	1.74565	2.27793	2.25961	0.226101	1.35591	0.912862
65	32.5424	61.9923	2.28959	1.91471	2.07889	1.01683	1.08531	0.059481
71	212.504	355.051	1.9604	2.18685	2.13594	0.390695	1.45866	0.702729
72	77.5927	303.581	2.12884	1.85053	2.30381	0.712898	1.27679	0.212369
73	146.401	328.816	2.0347	2.23296	2.01553	1.36888	0.361113	0.656239
78	57.7072	346.678	2.25423	1.75215	2.27681	0.955254	1.04794	0.0791789
172	34.5141	206.402	2.37423	1.99499	1.91396	0.605244	1.56222	0.392252
173	27.5193	175.35	2.0993	2.17631	2.00758	1.26487	0.261077	0.788573
175	10.282	103.041	2.19393	2.28184	1.80741	1.31391	0.923978	0.172988
189	7.33366	278.546	1.85897	2.06183	2.36238	1.02907	0.931332	0.00184583
192	75.7075	294.582	1.95553	2.01674	2.31091	1.51135	0.3559	0.621866
193	42.5971	275.022	1.95396	2.50842	1.8208	0.443394	1.35379	0.810817
194	98.5662	265.262	1.40427	2.32991	2.54901	1.50907	0.358017	0.344116
195	99.1135	276.697	1.80378	2.30396	2.17544	0.716732	1.33714	0.435249
196	51.3218	217.459	2.43237	1.84857	2.00225	1.34354	0.796932	0.419251
197	61.932	216.1	1.77127	2.08385	2.42806	0.0447545	1.16928	1.08668
204	147.156	336.892	2.39337	1.7649	2.12492	0.467318	1.52978	0.415133
205	119.927	357.477	2.32241	2.15672	1.80406	1.33306	0.431034	0.73017
465	137.718	28.8609	2.28431	1.73196	2.26691	1.45509	0.553048	0.589109
466	146.407	85.6672	2.08711	2.33316	1.86292	0.679009	1.53113	0.48757
577	342.459	355.419	2.10195	2.25869	1.92254	0.50486	1.46613	0.624486
578	283.2	344.169	2.28136	2.00921	1.99261	0.513238	1.50954	0.491369
579	312.957	365.749	2.17737	2.1412	1.96462	1.42547	0.733815	0.354869
580	373.407	299.06	1.96284	2.0376	2.28275	0.197924	1.3393	0.820876
581	343.152	309.102	2.28498	1.90625	2.09196	1.46298	0.63263	0.509858
582	326.967	299.485	2.24145	2.1385	1.90324	0.584602	1.53622	0.484649
583	155.984	287.349	1.95084	2.27922	2.05312	1.16058	0.134018	0.841404
584	163.695	312.531	1.93145	2.32274	2.02899	0.902238	1.22486	0.259132
627	163.529	92.2012	2.01311	1.92589	2.34418	1.3711	0.199013	0.807543
628	180.1	130.449	2.10889	2.05216	2.12213	0.925188	1.15534	0.100895
629	204.993	133.684	2.11133	2.11235	2.0595	1.18493	0.155173	0.900492
630	79.5048	34.4971	2.00037	2.01437	2.26844	1.34026	0.667111	0.333073
631	122.121	19.4187	2.17655	2.25717	1.84947	0.543926	1.46866	0.584658
634	47.2753	1.23603	2.01873	1.70845	2.55601	0.208217	1.48622	0.646006
635	139.394	89.002	2.14544	2.50259	1.63516	1.51661	0.807406	0.265313
636	59.8323	65.5036	2.33543	1.96131	1.98644	1.29568	0.302456	0.86526
637	77.7866	51.038	2.01956	1.91113	2.3525	0.457514	1.50783	0.498049
641	357.713	364.69	2.10415	1.83328	2.34576	1.5434	0.425311	0.626763
732	217.438	330.693	2.00751	2.03001	2.24566	1.26307	0.755693	0.248064
733	204.427	315.12	1.95092	2.00195	2.33031	1.03895	0.126208	1.10167
754	323.704	275.382	1.81594	2.32161	2.14564	1.34828	0.275464	0.632505
755	145.693	160.427	2.26295	2.25701	1.76323	1.03662	1.22336	0.0918902
756	158.282	161.624	2.08657	2.05703	2.13958	1.13814	0.0683482	0.974936
759	131.738	230.629	2.13062	2.34443	1.80814	1.07509	1.16244	0.0971309
760	219.343	171.872	2.11068	2.13681	2.0357	0.874904	1.24884	0.193499
761	126.315	131.937	2.60901	1.75977	1.91441	0.331001	1.28821	0.548883
762	125.259	115.636	1.80631	2.58898	1.88789	1.15554	0.211598	0.691559
763	70.4867	101.511	2.11087	1.95264	2.21968	0.803047	1.22871	0.173275
764	71.2339	155.768	2.33253	1.65298	2.29767	1.56701	0.418169	0.748096
801	220.057	114.662	1.96916	2.15731	2.15671	0.901303	1.16193	0.177353
804	258.99	117.911	2.09323	2.27784	1.91211	1.1299	0.173839	0.872778
805	273.799	96.5289	1.86773	2.33358	2.08187	1.09094	1.00972	0.0758536
806	303.502	91.8247	1.97006	2.33102	1.98211	0.331526	1.32258	0.833982
812	234.556	174.648	2.22597	1.79397	2.26325	1.29342	0.161798	0.951186
813	266.371	145.877	2.17047	2.06477	2.04795	0.7436	1.37402	0.288786
815	174.409	193.066	2.19136	1.97174	2.12009	0.949049	1.1325	0.0368215
816	196.695	196.357	2.17061	2.17421	1.93837	1.23194	0.262753	0.822553
817	151.622	230.435	2.08233	2.0727	2.12815	0.0179454	1.04613	1.0543
818	170.622	264.269	1.74886	2.46962	2.0647	1.20805	0.901192	0.0267603
819	208.963	250.981	2.10715	2.49256	1.68347	0.738163	1.56169	0.508119
836	197.694	59.4727	2.34505	2.10125	1.83689	0.896112	1.32704	0.154513
837	202.514	60.8402	2.14563	1.97526	2.1623	1.34923	0.268078	0.804736
838	174.575	16.9356	2.3789	1.75571	2.14858	0.116491	1.19078	0.761361
839	180.966	367.111	2.04699	2.20089	2.03531	1.38873	0.735206	0.288287
841	235.585	370.488	2.04715	1.99629	2.23975	1.52851	0.493206	0.530369
843	305.404	23.7505	2.13508	2.15489	1.99321	0.269638	1.26624	0.807807
844	317.87	36.5322	2.33066	1.83807	2.11446	1.17836	0.906002	0.259327
850	366.048	26.7355	1.89344	2.22781	2.16194	0.852926	1.2077	0.260979
851	357.387	36.0172	2.33879	1.60976	2.33463	0.349405	0.817911	1.15429
852	318.421	134.105	1.93726	2.08652	2.25941	0.656322	1.35557	0.38694
853	316.676	101.913	2.02683	1.9779	2.27845	1.47467	0.527693	0.485722
854	360.731	147.766	1.75259	2.29975	2.23084	1.1886	0.0731835	0.803114
856	359.703	80.5282	2.35351	1.94962	1.98006	0.446037	1.43607	0.528772
865	368.033	167.912	2.13375	2.11033	2.03911	0.851659	1.27038	0.203504
866	344.221	193.23	1.83473	2.45674	1.99171	1.40818	0.412318	0.505047
867	342.76	214.104	2.42853	2.0258	1.82886	0.286642	1.20107	0.726258
868	357.61	233.918	2.36712	2.1031	1.81296	1.03041	1.2047	0.021141
869	364.053	234.913	2.42371	1.74776	2.11171	1.36501	0.309154	0.902703
870	254.696	210.483	2.0186	2.28519	1.97939	1.07351	1.07839	0.0690873
871	284.572	256.944	1.92772	2.06355	2.29192	0.523541	1.47209	0.508232
872	287.269	224.671	2.06824	1.84237	2.37258	1.22229	0.733011	0.301107
873	274.616	209.202	1.94545	2.1922	2.14554	0.0875376	1.16031	1.00856
874	256.409	277.814	2.24938	1.86929	2.16452	1.37918	0.296918	0.82777
875	225.923	269.884	2.14678	1.75992	2.37648	0.818902	1.13445	0.0610586
876	220.928	254.885	1.90557	2.16991	2.2077	1.2682	0.164346	0.788441
877	213.047	51.6108	1.50337	2.06594	2.71388	0.395583	1.38907	0.637386
878	235.914	0.886793	2.15275	1.49182	2.63862	0.573869	1.24841	0.172041
879	260.491	69.2579	1.74244	2.15984	2.38091	1.22732	0.036869	0.834351
880	284.712	27.7043	2.45029	2.28734	1.54556	1.41394	0.954872	0.270272
882	36.2418	336.293	2.44279	2.56557	1.27482	1.1367	1.36748	0.146084
883	52.6594	337.687	2.11737	1.99876	2.16706	1.14337	0.0598449	0.998839
885	297.536	168.279	2.29125	1.59052	2.40141	0.654816	1.28607	0.140445
886	294.649	155.932	2.0572	2.08391	2.14208	1.37023	0.299194	0.729405
888	83.4902	192.006	2.06656	2.13108	2.08554	0.863653	1.23517	0.201889
889	109.901	196.53	2.18224	1.79092	2.31002	1.26075	0.105738	0.985384
891	52.741	147.933	2.18935	1.91378	2.18006	0.693934	1.35763	0.262954
892	48.9473	130.792	1.55831	2.28955	2.43533	1.42588	0.208211	0.570942
894	281.392	322.462	2.20246	1.95464	2.12608	1.5682	0.510353	0.590876
895	270.136	316.714	2.38219	2.41012	1.49088	0.718931	1.46437	0.486127
Edges
id	vertex1	vertex2	xflag	yflag	tension	length	_cell1	_cell2
1	762	635	0	0	1	30.1524	1	28
2	635	466	0	0	1	7.76531	1	44
3	466	627	0	0	1	18.3269	1	29
4	627	628	0	0	1	41.6829	1	21
5	628	756	0	0	1	38.052	1	9
6	756	755	0	0	1	12.6455	1	36
7	755	761	0	0	1	34.4545	1	16
8	761	762	0	0	1	16.3355	1	6
9	812	760	0	0	1	15.4644	2	11
10	760	629	0	0	1	40.7952	2	9
11	629	801	0	0	1	24.2653	2	21
12	801	804	0	0	1	39.0686	2	38
13	804	813	0	0	1	28.9233	2	33
14	813	812	0	0	1	42.8945	2	41
15	759	194	0	0	1	47.9563	3	42
16	194	197	0	0	1	61.3104	3	27
17	197	888	0	0	1	32.3306	3	14
18	889	759	0	0	1	40.4927	3	36
19	875	733	0	0	1	50.0846	4	25
20	733	584	0	0	1	40.8137	4	46
21	584	583	0	0	1	26.3358	4	10
22	583	818	0	0	1	27.3314	4	42
23	818	819	0	0	1	40.5784	4	43
24	819	876	0	0	1	12.5857	4	11
25	876	875	0	0	1	15.8086	4	12
26	880	843	0	0	1	21.0666	5	45
27	843	844	0	0	1	17.8541	5	20
28	844	806	0	0	1	57.1289	5	7
29	806	805	0	0	1	30.0728	5	33
30	805	879	0	0	1	30.3451	5	38
31	879	880	0	0	1	48.0976	5	23
32	892	763	0	0	1	36.3498	6	37
33	763	762	0	0	1	56.5644	6	28
34	761	764	0	0	1	60.0155	6	16
35	764	891	0	0	1	20.084	6	14
36	853	806	0	0	1	16.5936	7	33
37	844	851	0	0	1	39.5201	7	20
38	851	856	0	0	1	44.5712	7	17
39	856	853	0	0	1	48.0483	7	48
40	641	577	0	0	1	17.85	8	20
41	577	581	0	0	1	46.3222	8	15
42	581	580	0	0	1	31.8784	8	18
43	580	882	1	0	1	52.7564	8	49
45	882	641	1	0	1	60.1897	8	50
46	815	756	0	0	1	35.3365	9	36
47	628	629	0	0	1	25.1023	9	21
48	760	816	0	0	1	33.3535	9	11
49	816	815	0	0	1	22.5276	9	43
50	584	73	0	0	1	23.7553	10	46
51	73	72	0	0	1	73.2901	10	34
52	72	192	0	0	1	9.1936	10	49
53	192	195	0	0	1	29.4569	10	27
54	195	583	0	0	1	57.8594	10	42
55	819	816	0	0	1	55.9841	11	43
56	812	870	0	0	1	41.107	11	41
57	870	876	0	0	1	55.7833	11	12
58	870	873	0	0	1	19.9618	12	41
59	873	872	0	0	1	19.9845	12	19
60	872	871	0	0	1	32.3861	12	32
61	871	874	0	0	1	35.0525	12	22
62	874	875	0	0	1	31.4999	12	25
63	636	65	0	0	1	27.5148	13	37
64	65	49	0	0	1	40.3518	13	17
65	49	634	0	0	1	46.1189	13	50
66	634	630	0	0	1	46.3146	13	40
67	630	637	0	0	1	16.6299	13	44
68	637	636	0	0	1	23.0567	13	28
69	764	888	0	0	1	38.2549	14	16
71	197	196	0	0	1	10.6967	14	27
72	196	172	0	0	1	20.1186	14	39
73	172	173	0	0	1	31.8297	14	30
74	173	891	0	0	1	37.2535	14	26
76	894	582	0	0	1	51.039	15	22
77	582	581	0	0	1	18.8273	15	18
78	577	579	0	0	1	31.2585	15	20
79	579	578	0	0	1	36.7576	15	45
80	578	894	0	0	1	21.7824	15	47
82	755	889	0	0	1	50.8381	16	36
83	851	850	0	0	1	12.6949	17	20
84	850	49	1	0	1	18.6393	17	50
85	65	64	0	0	1	45.7183	17	37
86	64	175	0	0	1	1.51449	17	26
87	175	856	1	0	1	33.7312	17	48
88	869	189	1	0	1	47.1322	18	39
89	189	580	1	0	1	22.1925	18	49
90	582	754	0	0	1	24.3229	18	22
91	754	868	0	0	1	53.562	18	32
92	868	869	0	0	1	6.51891	18	30
93	873	885	0	0	1	46.9038	19	41
95	885	866	0	0	1	52.9343	19	24
96	866	867	0	0	1	20.9256	19	30
97	867	872	0	0	1	56.4875	19	32
98	843	579	0	1	1	32.6253	20	45
99	641	850	0	1	1	36.7405	20	50
100	837	801	0	0	1	56.6083	21	38
101	627	836	0	0	1	47.3115	21	29
102	836	837	0	0	1	5.01079	21	35
103	871	754	0	0	1	43.2587	22	32
104	895	874	0	0	1	41.2509	22	25
105	879	877	0	0	1	50.6194	23	38
106	877	878	0	0	1	55.6401	23	35
107	878	880	0	0	1	55.6816	23	45
108	886	852	0	0	1	32.2726	24	33
109	852	854	0	0	1	44.4599	24	48
110	854	865	0	0	1	21.4283	24	26
111	865	866	0	0	1	34.7561	24	30
112	895	732	0	0	1	54.5198	25	47
113	732	733	0	0	1	20.2934	25	46
114	854	175	1	0	1	50.8015	26	48
115	64	892	0	0	1	46.5957	26	37
116	173	865	1	0	1	34.8309	26	30
117	194	195	0	0	1	11.4486	27	42
118	192	193	0	0	1	38.4562	27	49
119	193	196	0	0	1	58.2213	27	39
120	763	636	0	0	1	37.5509	28	37
121	637	635	0	0	1	72.3652	28	44
122	466	465	0	0	1	57.4669	29	44
123	465	838	0	0	1	38.7377	29	31
124	838	836	0	0	1	48.4138	29	35
125	172	869	1	0	1	53.2734	30	39
126	868	867	0	0	1	24.7617	30	32
127	465	631	0	0	1	18.2332	31	44
128	631	205	0	1	1	35.7461	31	40
129	205	204	0	0	1	34.1344	31	34
130	204	839	0	0	1	45.3457	31	46
131	839	838	0	1	1	24.4136	31	35
132	886	813	0	0	1	30.0126	33	41
133	804	805	0	0	1	26.0097	33	38
134	853	852	0	0	1	32.2394	33	48
135	883	72	0	0	1	42.2481	34	49
136	73	204	0	0	1	8.11122	34	46
137	205	78	0	0	1	63.15	34	40
138	78	883	0	0	1	10.3111	34	50
139	877	837	0	0	1	14.0042	35	38
140	839	71	0	0	1	33.7652	35	46
141	71	841	0	0	1	27.7678	35	47
142	841	878	0	1	1	4.14917	35	45
143	817	759	0	0	1	19.8849	36	42
144	815	817	0	0	1	43.7682	36	43
145	193	189	0	0	1	35.4391	39	49
146	631	630	0	0	1	45.2046	40	44
147	634	78	0	1	1	30.1575	40	50
148	817	818	0	0	1	38.8037	42	43
149	841	578	0	0	1	54.4054	45	47
150	732	71	0	0	1	24.8521	46	47
151	882	883	0	0	1	16.4766	50	49
152	885	886	0	0	1	12.6802	24	41
153	888	889	0	0	1	26.7951	3	16
154	891	892	0	0	1	17.5559	6	26
155	894	895	0	0	1	12.6393	22	47
Cells
id	A0	EdgeNumb	Type	xflag	yflag	Area	Pressure	Perimeter	Centerx	Centery	EdgeList	CWVertices	dEnergy
1	2748.27	8	0	0	0	2750.54	199.415	-0.000700252	151.294	123.596	1,2,3,4,5,6,7,8,	761,755,756,628,627,466,635,762,	quadratic
2	2572.61	6	0	0	0	2555.51	191.411	0.00564044	235.112	141.773	9,10,11,12,13,14,	813,804,801,629,760,812,	quadratic
3	2894.22	5	0	0	0	2848.24	208.885	0.0134799	97.1953	224.423	15,16,17,18,153,	889,888,197,194,759,	quadratic
4	3131.85	7	0	0	0	3131.37	213.538	0.00012986	191.231	284.157	19,20,21,22,23,24,25,	876,819,818,583,584,733,875,	quadratic
5	2770.02	6	0	0	0	2740.25	204.565	0.00912029	290.295	60.7564	26,27,28,29,30,31,	879,805,806,844,843,880,	quadratic
6	2713.32	6	0	0	0	2681.04	206.905	0.0100941	84.8694	128.272	8,32,33,34,35,154,	761,762,763,892,891,764,	quadratic
7	2748.35	5	0	0	0	2710.58	205.862	0.0116624	332.804	66.4663	28,36,37,38,39,	844,806,853,856,851,	quadratic
8	2806.44	5	0	1	0	2789.15	208.997	0.00522732	369.047	331.62	40,41,42,43,45,	882,580,581,577,641,	quadratic
9	2721.82	6	0	0	0	2703.1	195.167	0.0058351	189.148	163.588	5,10,46,47,48,49,	628,756,815,816,760,629,	quadratic
10	2839.51	6	0	0	0	2829.31	219.891	0.00304836	122.772	300.834	21,50,51,52,53,54,	584,583,195,192,72,73,	quadratic
11	2963.92	6	0	0	0	2943.69	214.278	0.00579387	223.387	210.884	9,24,48,55,56,57,	812,760,816,819,876,870,	quadratic
